run_idx,separation,flatness
0,0.4908738521234052,3.2068197705607164
0,0.4970097752749477,3.203215785030765
0,0.5031456984264903,3.1996442778850183
0,0.5092816215780329,3.196475113122151
0,0.5154175447295755,3.1937148541414073
0,0.521553467881118,3.191253970286846
0,0.5276893910326605,3.189166392034606
0,0.5338253141842031,3.1874774690384076
0,0.5399612373357456,3.186015610765703
0,0.5460971604872883,3.1846177761577383
0,0.5522330836388308,3.1834147683857155
0,0.5583690067903734,3.182529730932388
0,0.5645049299419159,3.181901534372065
0,0.5706408530934585,3.181457670297051
0,0.5767767762450011,3.181267019502388
0,0.5829126993965437,3.181186382516034
0,0.5890486225480862,3.1806481175628276
0,0.5951845456996288,3.1792370111723347
0,0.6013204688511713,3.1773424373954082
0,0.607456392002714,3.175463557101465
0,0.6135923151542565,3.1737025033800905
0,0.619728238305799,3.1719887927712427
0,0.6258641614573416,3.1703990814642653
0,0.6320000846088841,3.168988901228242
0,0.6381360077604268,3.1676613101554323
0,0.6442719309119693,3.1663201029678416
0,0.6504078540635119,3.165102265534395
0,0.6565437772150544,3.1641413079862697
0,0.662679700366597,3.163427222075612
0,0.6688156235181395,3.1629129638666402
0,0.6749515466696822,3.162648344010537
0,0.6810874698212247,3.162611025271431
0,0.6872233929727672,3.1625835478369284
0,0.6933593161243098,3.162386944912584
0,0.6994952392758523,3.162190953884062
0,0.705631162427395,3.16219797284778
0,0.7117670855789375,3.1624256456372257
0,0.7179030087304801,3.162791411562845
0,0.7240389318820226,3.1632841234655857
0,0.7301748550335652,3.163874950534006
0,0.7363107781851077,3.1644230296675255
0,0.7424467013366504,3.164780528535498
0,0.7485826244881929,3.164994834952318
0,0.7547185476397354,3.1651249812917315
0,0.760854470791278,3.165130145596951
0,0.7669903939428205,3.164971349341009
0,0.7731263170943632,3.1647352936415127
0,0.7792622402459057,3.1643584610560778
0,0.7853981633974483,3.1633883451111515
1,0.006135923151542565,66.6852823598938
1,0.01227184630308513,11.495064733943716
1,0.018407769454627694,6.969744777029484
1,0.02454369260617026,5.935601600206962
1,0.030679615757712823,5.507743625084091
1,0.03681553890925539,5.265116857377172
1,0.04295146206079795,5.099144591689384
1,0.04908738521234052,4.965537580178689
1,0.05522330836388308,4.849377412524639
1,0.06135923151542565,4.757823161069305
1,0.0674951546669682,4.690688341038865
1,0.07363107781851078,4.636621736057928
1,0.07976700097005335,4.587404001797619
1,0.0859029241215959,4.541587223252597
1,0.09203884727313846,4.493089952539911
1,0.09817477042468103,4.430273275411954
1,0.1043106935762236,4.3504609749985805
1,0.11044661672776616,4.267341735313651
1,0.11658253987930872,4.19354080204352
1,0.1227184630308513,4.1312957019938485
1,0.12885438618239387,4.078931524419982
1,0.1349903093339364,4.0363585758606035
1,0.14112623248547898,4.00230533321715
1,0.14726215563702155,3.9732536898447086
1,0.15339807878856412,3.9468094915743888
1,0.1595340019401067,3.9241815743256896
1,0.16566992509164924,3.9062675090652457
1,0.1718058482431918,3.891558438187315
1,0.17794177139473438,3.877967405514151
1,0.18407769454627693,3.86421338598993
1,0.1902136176978195,3.8480626045176916
1,0.19634954084936207,3.82590394745421
1,0.20248546400090464,3.796191730068766
1,0.2086213871524472,3.7621853961509775
1,0.21475731030398976,3.7279448476393497
1,0.22089323345553233,3.69544313544406
1,0.2270291566070749,3.6656274220372733
1,0.23316507975861744,3.6394968941892407
1,0.23930100291016002,3.617213718663974
1,0.2454369260617026,3.597865351989027
1,0.25157284921324513,3.580804849961328
1,0.25770877236478773,3.5666335966083933
1,0.2638446955163303,3.555762671124706
1,0.2699806186678728,3.5475758191037703
1,0.2761165418194154,3.5412467286624953
1,0.28225246497095796,3.536305722635534
1,0.28838838812250056,3.531775750927956
1,0.2945243112740431,3.5258975944791473
1,0.30066023442558565,3.517751545952151
1,0.30679615757712825,3.5085875883608777
1,0.3129320807286708,3.499980995008203
1,0.3190680038802134,3.4924868378082605
1,0.32520392703175593,3.486243748275647
1,0.3313398501832985,3.481614903499185
1,0.3374757733348411,3.4786280150805604
1,0.3436116964863836,3.4767055129617814
1,0.34974761963792617,3.4753623406660337
1,0.35588354278946877,3.474862302813818
1,0.3620194659410113,3.475448112988844
1,0.36815538909255385,3.4768097476865423
1,0.37429131224409645,3.4784240924770056
1,0.380427235395639,3.479860757117268
1,0.3865631585471816,3.4800186203309442
1,0.39269908169872414,3.476854129204955
1,0.3988350048502667,3.4692823903813634
1,0.4049709280018093,3.4589256287403973
1,0.4111068511533518,3.447977666163152
1,0.4172427743048944,3.43747663000549
1,0.42337869745643697,3.4277680381401
1,0.4295146206079795,3.4191689453765948
1,0.4356505437595221,3.411679437224711
1,0.44178646691106466,3.4048831535694246
1,0.4479223900626072,3.398471539550742
1,0.4540583132141498,3.392713360348625
1,0.46019423636569234,3.3878559163149755
1,0.4663301595172349,3.3837380817700966
1,0.4724660826687775,3.3800891656680907
1,0.47860200582032003,3.3768118283300295
1,0.48473792897186263,3.3735861758361567
1,0.4908738521234052,3.369674532868767
1,0.4970097752749477,3.3646368392160197
1,0.5031456984264903,3.359019717328054
1,0.5092816215780329,3.3535615597442283
1,0.5154175447295755,3.3485533527577562
1,0.521553467881118,3.344065881343731
1,0.5276893910326605,3.3402632948415882
1,0.5338253141842031,3.3371743999807166
1,0.5399612373357456,3.3345266848908235
1,0.5460971604872883,3.3320820002815252
1,0.5522330836388308,3.3299666867026656
1,0.5583690067903734,3.3283031467602573
1,0.5645049299419159,3.326940594298218
1,0.5706408530934585,3.325598133980805
1,0.5767767762450011,3.3240569673499016
1,0.5829126993965437,3.321930421604302
1,0.5890486225480862,3.318532647897228
1,0.5951845456996288,3.313483047581622
1,0.6013204688511713,3.3073014854312164
1,0.607456392002714,3.3007262635135617
1,0.6135923151542565,3.294163961829281
1,0.619728238305799,3.2878308485586922
1,0.6258641614573416,3.2819717423574337
1,0.6320000846088841,3.2766857371205433
1,0.6381360077604268,3.271817033937833
1,0.6442719309119693,3.267225110761149
1,0.6504078540635119,3.263067442075364
1,0.6565437772150544,3.25949675803361
1,0.662679700366597,3.2564571975261756
1,0.6688156235181395,3.253811707581826
1,0.6749515466696822,3.251515150746398
1,0.6810874698212247,3.2494152742195603
1,0.6872233929727672,3.247115271276877
1,0.6933593161243098,3.244381779361745
1,0.6994952392758523,3.2415485101488875
1,0.705631162427395,3.2390457443955274
1,0.7117670855789375,3.2370467015264275
1,0.7179030087304801,3.235593259256009
1,0.7240389318820226,3.234770938535901
1,0.7301748550335652,3.234584668785014
1,0.7363107781851077,3.2348469495286096
1,0.7424467013366504,3.23539877122844
1,0.7485826244881929,3.236350765484672
1,0.7547185476397354,3.2378373952611117
1,0.760854470791278,3.239810380785036
1,0.7669903939428205,3.242017831030583
1,0.7731263170943632,3.2440563151156345
1,0.7792622402459057,3.2451804175774637
1,0.7853981633974483,3.2442859220127214
2,0.006135923151542565,92.51318397164593
2,0.01227184630308513,16.50464743536047
2,0.018407769454627694,8.96016393658128
2,0.02454369260617026,6.805530498575951
2,0.030679615757712823,5.8410996316975705
2,0.03681553890925539,5.362744707153329
2,0.04295146206079795,5.101644013660845
2,0.04908738521234052,4.910168094991767
2,0.05522330836388308,4.7275229675819554
2,0.06135923151542565,4.58393588706731
2,0.0674951546669682,4.484730643381987
2,0.07363107781851078,4.40898989776268
2,0.07976700097005335,4.3379291941261675
2,0.0859029241215959,4.274651146174365
2,0.09203884727313846,4.220096988058704
2,0.09817477042468103,4.156232317590169
2,0.1043106935762236,4.070323399581267
2,0.11044661672776616,3.9833924723473375
2,0.11658253987930872,3.9097090803459063
2,0.1227184630308513,3.8482149963684447
2,0.12885438618239387,3.794843408201953
2,0.1349903093339364,3.7518685986742852
2,0.14112623248547898,3.7198653113009703
2,0.14726215563702155,3.694330987331855
2,0.15339807878856412,3.670024705200177
2,0.1595340019401067,3.6509129281288697
2,0.16566992509164924,3.6384274735674142
2,0.1718058482431918,3.6303619980921713
2,0.17794177139473438,3.6243294683574114
2,0.18407769454627693,3.6218537486192584
2,0.1902136176978195,3.6222678329510494
2,0.19634954084936207,3.617655144710579
2,0.20248546400090464,3.601945965707953
2,0.2086213871524472,3.583414788534514
2,0.21475731030398976,3.5685985760964467
2,0.22089323345553233,3.5568778561051078
2,0.2270291566070749,3.546622240137709
2,0.23316507975861744,3.5383967960875298
2,0.23930100291016002,3.5322222527221734
2,0.2454369260617026,3.5266208559654433
2,0.25157284921324513,3.5201076476058586
2,0.25770877236478773,3.514254872325157
2,0.2638446955163303,3.5100123499909186
2,0.2699806186678728,3.5068868377848865
2,0.2761165418194154,3.5040332976669917
2,0.28225246497095796,3.5018625529381793
2,0.28838838812250056,3.5004123939333893
2,0.2945243112740431,3.4978684388822585
2,0.30066023442558565,3.4926613388513026
2,0.30679615757712825,3.486890247815247
2,0.3129320807286708,3.482181332283315
2,0.3190680038802134,3.4783492728601226
2,0.32520392703175593,3.474955312988503
2,0.3313398501832985,3.472579665980199
2,0.3374757733348411,3.4715113524981214
2,0.3436116964863836,3.47108013671234
2,0.34974761963792617,3.4703868626530303
2,0.35588354278946877,3.470189855725491
2,0.3620194659410113,3.47091452864571
2,0.36815538909255385,3.472255132935052
2,0.37429131224409645,3.473768385866768
2,0.380427235395639,3.475735334296624
2,0.3865631585471816,3.4778558490591522
2,0.39269908169872414,3.4775070742148864
2,0.3988350048502667,3.472364907974654
2,0.4049709280018093,3.4650970002119306
2,0.4111068511533518,3.458335002547861
2,0.4172427743048944,3.452334561229864
2,0.42337869745643697,3.4468319393534363
2,0.4295146206079795,3.4421010771420817
2,0.4356505437595221,3.4382179361637957
2,0.44178646691106466,3.434758924535726
2,0.4479223900626072,3.4311975963531016
2,0.4540583132141498,3.4280517462879416
2,0.46019423636569234,3.4256714160676762
2,0.4663301595172349,3.4238364937335257
2,0.4724660826687775,3.422217869519333
2,0.47860200582032003,3.420994959153301
2,0.48473792897186263,3.420207569330548
2,0.4908738521234052,3.4191851159321476
2,0.4970097752749477,3.4172576407962665
2,0.5031456984264903,3.415160601439427
2,0.5092816215780329,3.413561589460001
2,0.5154175447295755,3.4123837976713878
2,0.521553467881118,3.4114706876503598
2,0.5276893910326605,3.411031556526985
2,0.5338253141842031,3.4111162649467186
2,0.5399612373357456,3.4114286112905314
2,0.5460971604872883,3.4116425803683104
2,0.5522330836388308,3.4120807039957453
2,0.5583690067903734,3.4129806981424444
2,0.5645049299419159,3.4142014198150474
2,0.5706408530934585,3.415493126753141
2,0.5767767762450011,3.4169309110592976
2,0.5829126993965437,3.4185359801136026
2,0.5890486225480862,3.419717796333226
2,0.5951845456996288,3.419885678244398
2,0.6013204688511713,3.419684167426901
2,0.607456392002714,3.419638209804486
2,0.6135923151542565,3.4196798623816798
2,0.619728238305799,3.4197595063397737
2,0.6258641614573416,3.420098861393046
2,0.6320000846088841,3.420773375865841
2,0.6381360077604268,3.4216482008735745
2,0.6442719309119693,3.422516833475309
2,0.6504078540635119,3.4235568886196894
2,0.6565437772150544,3.4248411835989194
2,0.662679700366597,3.4262260581046005
2,0.6688156235181395,3.4275579729360137
2,0.6749515466696822,3.428926023598547
2,0.6810874698212247,3.4303244214792343
2,0.6872233929727672,3.431450313015342
2,0.6933593161243098,3.4319869702995485
2,0.6994952392758523,3.432307127515526
2,0.705631162427395,3.432737884491096
2,0.7117670855789375,3.4332006503193058
2,0.7179030087304801,3.4336491624530767
2,0.7240389318820226,3.4342938302295454
2,0.7301748550335652,3.4352409590165434
2,0.7363107781851077,3.436369970745693
2,0.7424467013366504,3.437505474520874
2,0.7485826244881929,3.438812025878562
2,0.7547185476397354,3.4403492563433953
2,0.760854470791278,3.4419167807951507
2,0.7669903939428205,3.4432712233094915
2,0.7731263170943632,3.444375389723225
2,0.7792622402459057,3.44507950808483
2,0.7853981633974483,3.4446909357727633
3,0.006135923151542565,89.56117601300767
3,0.01227184630308513,15.938356505510919
3,0.018407769454627694,8.970505837532222
3,0.02454369260617026,7.040661846682763
3,0.030679615757712823,6.048574386185993
3,0.03681553890925539,5.426792221331649
3,0.04295146206079795,5.009291465084805
3,0.04908738521234052,4.690612991462133
3,0.05522330836388308,4.426510548748111
3,0.06135923151542565,4.235589062819987
3,0.0674951546669682,4.11947278721397
3,0.07363107781851078,4.049749052370035
3,0.07976700097005335,4.005622832870847
3,0.0859029241215959,3.9837101501824796
3,0.09203884727313846,3.9738298789006237
3,0.09817477042468103,3.9502077743712594
3,0.1043106935762236,3.9035067097113694
3,0.11044661672776616,3.855719489204101
3,0.11658253987930872,3.822401645428866
3,0.1227184630308513,3.7997402648018777
3,0.12885438618239387,3.781167487511293
3,0.1349903093339364,3.767377872828704
3,0.14112623248547898,3.757638109890972
3,0.14726215563702155,3.7470867531063066
3,0.15339807878856412,3.732913927159617
3,0.1595340019401067,3.7191655078768866
3,0.16566992509164924,3.7092774260545145
3,0.1718058482431918,3.7018044243568897
3,0.17794177139473438,3.6951054476917373
3,0.18407769454627693,3.690298739297171
3,0.1902136176978195,3.6865089424222637
3,0.19634954084936207,3.6772228901423043
3,0.20248546400090464,3.658580620505837
3,0.2086213871524472,3.636592609506702
3,0.21475731030398976,3.617033922187693
3,0.22089323345553233,3.600297428619432
3,0.2270291566070749,3.5855068048883068
3,0.23316507975861744,3.5733662660434766
3,0.23930100291016002,3.5637151424037703
3,0.2454369260617026,3.554823807386922
3,0.25157284921324513,3.5454522269686426
3,0.25770877236478773,3.5368539794310294
3,0.2638446955163303,3.530140016354522
3,0.2699806186678728,3.5247365991035684
3,0.2761165418194154,3.520330726152729
3,0.28225246497095796,3.5176298169749187
3,0.28838838812250056,3.516180302534901
3,0.2945243112740431,3.5130689095423504
3,0.30066023442558565,3.5066012113519354
3,0.30679615757712825,3.4992272858295026
3,0.3129320807286708,3.4932986172815075
3,0.3190680038802134,3.488722891944342
3,0.32520392703175593,3.4848280453479847
3,0.3313398501832985,3.4818786551374457
3,0.3374757733348411,3.4798334772037247
3,0.3436116964863836,3.477775927838085
3,0.34974761963792617,3.4750453476758945
3,0.35588354278946877,3.4723570814474343
3,0.3620194659410113,3.470372103252017
3,0.36815538909255385,3.4687449294457715
3,0.37429131224409645,3.467181880825268
3,0.380427235395639,3.4661118165584304
3,0.3865631585471816,3.465103985619486
3,0.39269908169872414,3.4614722256484844
3,0.3988350048502667,3.453443214305402
3,0.4049709280018093,3.4433295475004275
3,0.4111068511533518,3.4336630719940633
3,0.4172427743048944,3.424737077060843
3,0.42337869745643697,3.4162109981058264
3,0.4295146206079795,3.4083213417667375
3,0.4356505437595221,3.4011026433378757
3,0.44178646691106466,3.394001305132482
3,0.4479223900626072,3.386617988926685
3,0.4540583132141498,3.3794618425480456
3,0.46019423636569234,3.3730213364346255
3,0.4663301595172349,3.3671817169255847
3,0.4724660826687775,3.3618503930585306
3,0.47860200582032003,3.357305249081869
3,0.48473792897186263,3.3533778933978144
3,0.4908738521234052,3.3488984561778556
3,0.4970097752749477,3.3431023378156643
3,0.5031456984264903,3.3368956816735316
3,0.5092816215780329,3.3312649021081286
3,0.5154175447295755,3.3262068771444637
3,0.521553467881118,3.3214537616559916
3,0.5276893910326605,3.3171533378788682
3,0.5338253141842031,3.3133431338405352
3,0.5399612373357456,3.309630829056981
3,0.5460971604872883,3.305724116514219
3,0.5522330836388308,3.3019527133001496
3,0.5583690067903734,3.298648865143192
3,0.5645049299419159,3.2957381717691234
3,0.5706408530934585,3.2931707600511073
3,0.5767767762450011,3.2911822190336455
3,0.5829126993965437,3.2896203963766486
3,0.5890486225480862,3.2874470948940964
3,0.5951845456996288,3.2839523159298185
3,0.6013204688511713,3.2799401873564764
3,0.607456392002714,3.2763645401124233
3,0.6135923151542565,3.2733203186263395
3,0.619728238305799,3.2706339723407463
3,0.6258641614573416,3.26837518216906
3,0.6320000846088841,3.266515863379541
3,0.6381360077604268,3.264703134275929
3,0.6442719309119693,3.262701519926719
3,0.6504078540635119,3.2607623422620984
3,0.6565437772150544,3.259139995926061
3,0.662679700366597,3.2577469905850402
3,0.6688156235181395,3.2564920113725586
3,0.6749515466696822,3.2555010731670944
3,0.6810874698212247,3.2547116425233904
3,0.6872233929727672,3.2535445223693706
3,0.6933593161243098,3.2516164742392104
3,0.6994952392758523,3.249386976512078
3,0.705631162427395,3.2473626188647873
3,0.7117670855789375,3.2455253431762996
3,0.7179030087304801,3.2437604044536896
3,0.7240389318820226,3.24218520409677
3,0.7301748550335652,3.240838206777737
3,0.7363107781851077,3.2394582694181704
3,0.7424467013366504,3.2379037644129434
3,0.7485826244881929,3.2364824234898766
3,0.7547185476397354,3.235493779925416
3,0.760854470791278,3.2348803580240855
3,0.7669903939428205,3.234493583776584
3,0.7731263170943632,3.2343322617867667
3,0.7792622402459057,3.2340284173239846
3,0.7853981633974483,3.232324782425799
4,0.006135923151542565,111.31065334971761
4,0.01227184630308513,20.557145797273677
4,0.018407769454627694,10.766460155827154
4,0.02454369260617026,7.835216982621219
4,0.030679615757712823,6.456808157672473
4,0.03681553890925539,5.711050666532024
4,0.04295146206079795,5.268266040533561
4,0.04908738521234052,4.96161061414613
4,0.05522330836388308,4.7190689051689985
4,0.06135923151542565,4.546444643702014
4,0.0674951546669682,4.427621968940746
4,0.07363107781851078,4.336231118422368
4,0.07976700097005335,4.2591868526743974
4,0.0859029241215959,4.200511765613277
4,0.09203884727313846,4.157702939687886
4,0.09817477042468103,4.11173305628519
4,0.1043106935762236,4.05052213437462
4,0.11044661672776616,3.9919428940015256
4,0.11658253987930872,3.945866466699092
4,0.1227184630308513,3.908532600386057
4,0.12885438618239387,3.8758022269187866
4,0.1349903093339364,3.848742389423738
4,0.14112623248547898,3.8271227260056886
4,0.14726215563702155,3.8070695921144164
4,0.15339807878856412,3.7851119937944744
4,0.1595340019401067,3.7654212326857914
4,0.16566992509164924,3.749302333812434
4,0.1718058482431918,3.7347170725615917
4,0.17794177139473438,3.719947416177131
4,0.18407769454627693,3.706516430847652
4,0.1902136176978195,3.69490421737207
4,0.19634954084936207,3.679102442262523
4,0.20248546400090464,3.6541458280739576
4,0.2086213871524472,3.626752011423155
4,0.21475731030398976,3.6019756105749097
4,0.22089323345553233,3.5796821403198855
4,0.2270291566070749,3.5590208873413207
4,0.23316507975861744,3.540859355947198
4,0.23930100291016002,3.5255384492484882
4,0.2454369260617026,3.5118515970801782
4,0.25157284921324513,3.498638371619022
4,0.25770877236478773,3.4873006814881964
4,0.2638446955163303,3.478358636132895
4,0.2699806186678728,3.4709554071022684
4,0.2761165418194154,3.464355332184099
4,0.28225246497095796,3.4591148099147366
4,0.28838838812250056,3.4554221629411117
4,0.2945243112740431,3.4516769042002124
4,0.30066023442558565,3.446480435373278
4,0.30679615757712825,3.4415206554094135
4,0.3129320807286708,3.4380464539711193
4,0.3190680038802134,3.435786865546432
4,0.32520392703175593,3.4342042495185385
4,0.3313398501832985,3.4334532809159852
4,0.3374757733348411,3.433608196359866
4,0.3436116964863836,3.4340759075801692
4,0.34974761963792617,3.434117015743499
4,0.35588354278946877,3.434140000476183
4,0.3620194659410113,3.4342310251777963
4,0.36815538909255385,3.434066379873771
4,0.37429131224409645,3.433571442278636
4,0.380427235395639,3.4333641374390846
4,0.3865631585471816,3.433488456686639
4,0.39269908169872414,3.431824455292732
4,0.3988350048502667,3.4265436204942805
4,0.4049709280018093,3.419733804576903
4,0.4111068511533518,3.41344587297603
4,0.4172427743048944,3.4076352460409254
4,0.42337869745643697,3.4018147473878972
4,0.4295146206079795,3.395978267511834
4,0.4356505437595221,3.390262823396161
4,0.44178646691106466,3.3845013473938796
4,0.4479223900626072,3.378531994185612
4,0.4540583132141498,3.3728129791343835
4,0.46019423636569234,3.3675862834829564
4,0.4663301595172349,3.362637074792465
4,0.4724660826687775,3.3578068419595057
4,0.47860200582032003,3.353265929308175
4,0.48473792897186263,3.3491444571370765
4,0.4908738521234052,3.3450958822967882
4,0.4970097752749477,3.3407531572691287
4,0.5031456984264903,3.3365243787378667
4,0.5092816215780329,3.3326936796866913
4,0.5154175447295755,3.3291015787159246
4,0.521553467881118,3.325614153035696
4,0.5276893910326605,3.3223747760849855
4,0.5338253141842031,3.3195385266757875
4,0.5399612373357456,3.316958723425283
4,0.5460971604872883,3.3143989616605225
4,0.5522330836388308,3.312035460140926
4,0.5583690067903734,3.3099721556812365
4,0.5645049299419159,3.3080624748897614
4,0.5706408530934585,3.3061886184152507
4,0.5767767762450011,3.304398191735616
4,0.5829126993965437,3.3025970563522753
4,0.5890486225480862,3.300135373117875
4,0.5951845456996288,3.2964832544211515
4,0.6013204688511713,3.292240336325016
4,0.607456392002714,3.2880519292788972
4,0.6135923151542565,3.2839410894779673
4,0.619728238305799,3.2798182393718522
4,0.6258641614573416,3.2757394523736436
4,0.6320000846088841,3.2717969896371413
4,0.6381360077604268,3.2678743867171427
4,0.6442719309119693,3.2638223647533167
4,0.6504078540635119,3.259821130917732
4,0.6565437772150544,3.256018780742906
4,0.662679700366597,3.25233625507491
4,0.6688156235181395,3.2487308306770983
4,0.6749515466696822,3.2452952564388777
4,0.6810874698212247,3.2420805352640385
4,0.6872233929727672,3.238854880164917
4,0.6933593161243098,3.2353936832393417
4,0.6994952392758523,3.231949600948328
4,0.705631162427395,3.2288016523170913
4,0.7117670855789375,3.225930811197646
4,0.7179030087304801,3.2232648852920445
4,0.7240389318820226,3.220834840596242
4,0.7301748550335652,3.218710105739917
4,0.7363107781851077,3.2167852475482324
4,0.7424467013366504,3.2149133182282488
4,0.7485826244881929,3.213192236301061
4,0.7547185476397354,3.211714859183596
4,0.760854470791278,3.210359164027326
4,0.7669903939428205,3.2090032982090007
4,0.7731263170943632,3.2076618066509104
4,0.7792622402459057,3.206279583042661
4,0.7853981633974483,3.2041053600810847
5,0.006135923151542565,240.64121955348693
5,0.01227184630308513,44.87123426429175
5,0.018407769454627694,18.634354139637818
5,0.02454369260617026,11.731180935843472
5,0.030679615757712823,8.900805511003968
5,0.03681553890925539,7.429961150800419
5,0.04295146206079795,6.538836694683234
5,0.04908738521234052,5.906895533322073
5,0.05522330836388308,5.419050418318138
5,0.06135923151542565,5.056269540587189
5,0.0674951546669682,4.797985757820886
5,0.07363107781851078,4.607689325084128
5,0.07976700097005335,4.461725950682026
5,0.0859029241215959,4.350923759106553
5,0.09203884727313846,4.262850133085248
5,0.09817477042468103,4.1790248638693575
5,0.1043106935762236,4.090685460475757
5,0.11044661672776616,4.00745983159195
5,0.11658253987930872,3.9382701062207364
5,0.1227184630308513,3.881070547859352
5,0.12885438618239387,3.83363068102238
5,0.1349903093339364,3.7948198133041995
5,0.14112623248547898,3.762049481695779
5,0.14726215563702155,3.729600409394872
5,0.15339807878856412,3.695452074517451
5,0.1595340019401067,3.663012475418845
5,0.16566992509164924,3.6353226395672147
5,0.1718058482431918,3.6117211268268106
5,0.17794177139473438,3.5918763110207177
5,0.18407769454627693,3.5760481638021666
5,0.1902136176978195,3.5626647719230617
5,0.19634954084936207,3.5460641720799253
5,0.20248546400090464,3.5234235998815238
5,0.2086213871524472,3.499543429081507
5,0.21475731030398976,3.47906258005177
5,0.22089323345553233,3.462211058242728
5,0.2270291566070749,3.4478572902049374
5,0.23316507975861744,3.436045135391999
5,0.23930100291016002,3.426186112073893
5,0.2454369260617026,3.416486128954975
5,0.25157284921324513,3.4059733672057755
5,0.25770877236478773,3.3960305127683386
5,0.2638446955163303,3.3879416888287324
5,0.2699806186678728,3.3815889122605243
5,0.2761165418194154,3.376433506066067
5,0.28225246497095796,3.3727872576163884
5,0.28838838812250056,3.370283126040987
5,0.2945243112740431,3.3671538187716763
5,0.30066023442558565,3.362225771367635
5,0.30679615757712825,3.3569636109697116
5,0.3129320807286708,3.352949777159553
5,0.3190680038802134,3.3500624561563286
5,0.32520392703175593,3.3478820020518496
5,0.3313398501832985,3.3465933341080727
5,0.3374757733348411,3.3460518591144552
5,0.3436116964863836,3.345297268453621
5,0.34974761963792617,3.343720689127874
5,0.35588354278946877,3.3420622367207846
5,0.3620194659410113,3.3411705455090766
5,0.36815538909255385,3.340969823305187
5,0.37429131224409645,3.341127682398732
5,0.380427235395639,3.3418729846837913
5,0.3865631585471816,3.3427742239712877
5,0.39269908169872414,3.341562240129142
5,0.3988350048502667,3.3367185412147777
5,0.4049709280018093,3.3302740210342825
5,0.4111068511533518,3.3244845523506474
5,0.4172427743048944,3.3194887483010036
5,0.42337869745643697,3.3151747992599314
5,0.4295146206079795,3.3116566715969027
5,0.4356505437595221,3.308795893780102
5,0.44178646691106466,3.305987213153827
5,0.4479223900626072,3.3030014106785632
5,0.4540583132141498,3.3003068762901706
5,0.46019423636569234,3.298325591493596
5,0.4663301595172349,3.2968753323459947
5,0.4724660826687775,3.295853620277698
5,0.47860200582032003,3.295350802115478
